date,ticker,open,high,low,close,volume,market_cap,pe_ratio,sector
2027-01-26,GOOGL,1202.36,1225.42,1187.76,1198.99,8173240,2079051951703631.2,,Semiconductors
2022-10-09,AMZN,54.84,56.7,54.51,55.64,8544890,4895757052444.04,43.07,Technology
2030-09-09,MSFT,86.06,87.11,83.65,85.5,14270997,97149743323937.92,14.74,Technology
2017-01-27,NVDA,187.09,189.07,184.67,186.62,1369639,37563188234806.8,48.95,Semiconductors
2017-07-26,META,145.94,146.95,143.38,146.67,8642374.0,24132296493967.87,23.15,Technology
2015-05-06,AAPL,168.57,173.38,165.82,167.02,977353,45208006060726.45,30.88,Technology
2033-06-19,NFLX,1079.56,1108.09,1056.12,error,278458,2068870474989267.5,,Semiconductors
2037-09-25,MSFT,25.67,26.2,25.13,25.67,5919653,23911935667836.75,19.5,Consumer
2037-06-22,AMZN,32.5,32.58,32.26,32.39,6551386,57195728058685.22,44.96,Technology
2015-03-18,AMZN,103.8,70.34,67.81,69.03,2280473,109826032239601.81,58.56,Technology
2025-04-15,AMZN,99.65,101.41,98.55,99.47,3925794,249931926223126.03,20.55,Consumer
2034-05-13,MSFT,64.09,65.53,61.86,63.54,7181880,129937293570513.03,55.51,Technology
2031-06-14,AMZN,118.54,120.0,115.32,119.42,4862668,115764389196418.95,34.35,Technology
2015-06-07,AAPL,173.42,177.99,171.93,172.6,24196948,218522303632503.66,23.84,Semiconductors
2028-07-16,NVDA,727.68,751.88,717.38,737.27,1727547,779329409966945.4,32.55,Consumer
2019-06-04,GOOGL,98.02,100.4,95.41,98.18,163795,5351852934290.97,55.82,Consumer
2015-04-07,NFLX,,186.62,178.18,183.46,2355499,10185811761290.07,37.43,Semiconductors
2032-06-07,INTC,2753.7,2841.16,2676.63,53059.86,1979920,1965423571549393.8,15.79,Technology
2018-10-27,META,154.59,156.79,151.34,,1477274,254411413503137.0,45.55,Semiconductors
2028-10-27,GOOGL,2028.8,2043.67,1963.63,2003.91,725823,3667178832751384.5,25.65,Consumer
2026-06-02,TSLA ,244.34,246.81,240.66,246.55,37573839,274864246980477.72,17.7,Semiconductors
2030-02-24,TSLA,,490.52,465.62,473.29,4897694,1343723705017893.5,47.18,Consumer
2036-11-30,INTC,5086.8,,4934.21,5018.04,,7559752122310049.0,10.65,Technology
2026-05-17,GOOGL,876.68,887.24,867.7,876.57,1435094,395699444425514.7,26.05,Consumer
2026-06-06,META,141.13,143.49,140.75,141.31,12369744,210003057398661.84,,Consumer
2036-09-01,INTC,5538.31,5626.26,5427.78,5489.63,1209380,1.4019463328710764e+16,43.78,Technology
2035-10-22,AAPL,81.71,83.2,79.65,80.72,16720178,98289233822888.16,45.26,Consumer
2033-05-09,AMZN,65.42,67.34,63.46,65.41,2747465,151274097967854.56,33.35,Technology
2020-01-17,TSLA,137.34,138.82,,136.77,6094139,201422214995752.47,53.68,Consumer
2021-07-27,MSFT,31.02,31.51,29.91,,430989,71907965940793.56,53.86,Semiconductors
2027-01-07,GOOGL,1132.71,1151.53,1122.03,1134.4,2227122.0,1935753777177280.2,15.07,Technology
2039-07-04,MSFT,19.24,19.94,,error,8030668,33679654699780.55,40.43,Consumer
2029-02-14,TSLA,367.43,381.08,364.02,371.26,4253954,1079328679283078.9,14.59,Semiconductors
2016-08-18,MSFT,80.42,82.07,78.23,79.08,4740551.0,144278128606951.9,46.46,Technology
2036-06-10,GOOGL,5260.19,5291.07,5114.38,5252.84,,1.10838381086148e+16,25.17,Semiconductors
2031-04-27,NFLX,805.05,807.22,783.87,799.04,4987860,1238100529165937.0,24.04,Technology
2030-11-01,MSFT,95.38,98.07,92.59,95.62,2034620,49151918912470.26,24.77,Semiconductors
2033-02-07,NVDA,1415.59,1451.13,1404.25,1421.75,8185773,215546166749831.5,38.14,Technology
2038-01-14,TSLA,1064.46,1074.21,1043.89,1048.09,1400158,2049018249188435.0,27.07,Consumer
2019-05-26,NFLX,219.07,221.72,212.84,218.2,6565692,136122223272736.11,57.4,Semiconductors
2038-07-17,NFLX,3454.14,3460.77,3339.83,3429.91,8804739,9735678359621118.0,30.47,Technology
2024-03-21,TSLA,187.39,190.16,184.35,186.03,1271037,280683078172224.7,39.11,Consumer
2034-01-26,INTC,3261.39,3388.9,3166.01,3294.63,1609554,6033784900523849.0,40.78,Technology
2021-08-08,TSLA,107.24,107.56,104.69,106.72,853311,150341007165532.28,47.95,Technology
2025-05-21,MSFT,99.58,100.52,97.06,99.36,3933377,298460558253273.06,30.79,Technology
2035-01-31,NVDA,3441.76,3477.65,3340.91,3422.18,7084626,6517591869006085.0,58.89,Semiconductors
2038-07-24,NFLX,3342.78,3413.62,3269.96,3349.9,724309.0,7190682550862684.0,36.19,Semiconductors
2032-03-23,META,285.39,293.68,284.64,287.5,2028339,651496376617428.8,46.55,Technology
2019-06-12,AMD,193.22,197.88,188.66,195.41,1620519.0,477500566040858.25,N/A,Technology
2025-11-03,META,,138.37,132.25,134.57,8376439,125740261416895.08,58.37,Technology
2035-08-12,AAPL,67.19,68.07,66.37,66.61,3518252,94341157229304.34,37.52,Technology
2029-06-29,AAPL,245.37,252.21,242.03,243.87,6961365,199344742849491.0,50.59,Technology
2039-04-12,NVDA,5591.57,5619.94,5466.01,5565.51,4636634,1.4576673211918606e+16,56.73,Technology
2031-04-11,AMZN,114.46,115.02,112.79,114.26,6755720,119638330696726.33,48.32,Consumer
2037-05-30,NFLX,2343.77,2385.01,2337.19,2360.99,10466477,6046783901262864.0,51.09,Technology
2022-10-30,AAPL,,230.21,220.03,225.52,1951799,26855753816007.84,,Consumer
2041-07-28,AMD,2651.33,2689.74,2631.5,2640.91,3106841,7675003843125590.0,15.4,Semiconductors
2035-07-22,TSLA,2518.66,2568.86,2458.1,,2895088,3951615855641829.5,26.97,Semiconductors
2037-05-20,AMZN,34.66,35.03,33.45,34.38,592514,74542409944312.16,19.08,Technology
2023-06-08,META,167.21,171.31,164.9,168.62,2202780,109279130993836.08,12.29,Semiconductors
2026-06-23,INTC,2371.31,2380.88,2317.55,2377.52,7573224,14259351167778.65,17.87,Consumer
2039-10-07,GOOGL,14942.03,15481.66,14807.32,15226.21,6559130,2.1303928468858636e+16,30.47,Consumer
2019-11-15,GOOGL,93.1,94.22,91.0,91.61,8153038,243716156609786.1,49.61,Consumer
2032-11-07,TSLA,1103.23,1127.69,1089.7,1090.86,2925588,,32.19,Semiconductors
2038-06-15,AAPL,84.47,86.51,83.1,83.4,2896350,185981456910513.5,43.99,Technology
2018-07-14,AMD,246.04,249.07,241.72,244.6,7805575,577739415256920.4,52.71,Technology
2015-07-07,GOOGL,197.76,201.83,194.44,197.18,10252815,321449372414963.7,15.99,Semiconductors
2020-04-11,AMD,295.61,304.36,295.23,296.12,3501980,189042912996859.4,10.67,Consumer
2034-06-05,AMZN,51.78,53.72,50.29,52.47,2018798,66327008501258.98,,Technology
03/19/2036,AMZN,52.68,53.26,51.88,52.74,2957644,137555823354660.06,53.37,Semiconductors
2039-03-27,NFLX,3056.16,3070.76,2991.92,3044.6,16386235,6999297039567474.0,36.13,Consumer
2022-01-12,INTC,802.83,819.79,780.16,803.65,2879493,2226775568598624.8,30.52,Consumer
2020-12-04,INTC,663.33,664.79,656.13,663.4,5007277,938396166089645.2,59.68,Consumer
2015-06-16,META,236.74,239.92,226.71,233.4,3246776,136396540634873.06,13.02,Technology
03/21/2042,AMZN,89.1,89.22,,88.16,3954873,185343968298959.88,19.78,Semiconductors
2025-12-18,GOOGL,908.28,915.98,881.4,915.01,3664271,1947285504556500.8,49.42,Technology
2026-10-26,GOOGL,1071.67,1103.0,1054.91,1056.05,3891019,1132984011666821.8,41.75,Technology
2015-05-08,AMD,102.31,103.2,99.95,,504367,87516544334300.6,32.48,Consumer
2040-02-21,NVDA,5233.58,5245.2,5009.56,5144.27,2105977,1.4996019776398254e+16,48.89,Semiconductors
2041-03-07,AMD,2879.99,2938.8,2837.73,2921.52,1462049,3992142341634256.5,54.61,Consumer
2015-10-02,INTC,310.74,319.66,301.54,311.18,3878783,73697840911974.33,31.02,Semiconductors
2030-03-20,NFLX,531.84,534.51,,522.77,2063098,292328632042908.2,23.36,Semiconductors
2041-07-22,INTC,6276.14,6346.36,6093.03,6231.3,4847493,1.867215946358424e+16,44.8,Technology
2015-02-23,MSFT,80.59,82.65,79.51,80.66,1024730,149963489468563.8,38.22,Technology
01/27/2033,NFLX,1684.0,1734.86,1670.42,1703.11,537133,873478732969181.1,59.8,Semiconductors
2033-01-25,META,323.57,176.99,313.6,321.62,832403,338997796633726.7,36.22,Semiconductors
2015-11-29,TSLA,98.84,102.3,96.73,99.58,,30180430236476.5,27.2,Technology
2020-10-04,AAPL,103.79,105.63,101.92,104.24,4881001,137484749517087.1,,Consumer
2021-06-08,NFLX,154.18,156.48,149.76,155.69,,447825759816666.25,19.92,Semiconductors
2015-09-07,AMD,,,108.61,111.56,8459417,239936852337144.12,33.65,Technology
2017-08-29,META,166.51,167.88,164.08,166.41,,485283608395496.94,47.45,Consumer
2019-03-31,AMZN,97.83,100.99,96.98,98.11,2501143,,15.64,Semiconductors
2016-12-23,NVDA ,221.08,224.44,216.18,222.42,2543989.0,639893171894620.9,53.48,Semiconductors
2023-12-01,MSFT,84.63,85.12,83.58,83.68,4287504,237405959179135.03,24.99,Consumer
2038-09-18,AAPL,107.82,110.58,104.89,107.18,3233670,294086499466241.75,39.59,Technology
2018-12-16,INTC,481.75,491.75,476.11,490.44,1926027,1437734119775136.8,16.42,Technology
2027-12-05,MSFT,60.56,61.45,58.81,60.86,3718806,179628367618340.62,18.03,Semiconductors
2027-03-26,GOOGL,1534.56,1556.76,1490.36,1532.77,3348033,2117396178243343.2,49.87,Technology
2033-09-27,AMD,960.82,981.63,946.48,964.62,2919242,1990107380584609.8,56.19,Consumer
2040-07-22,NFLX,6017.03,6090.75,5860.61,5951.01,1389203,1.6003274280865518e+16,54.37,Consumer
2040-02-24,NFLX,5136.83,5240.62,5041.36,5118.85,1368711,8875256764755296.0,55.56,Semiconductors
2039-04-27,GOOGL,14767.21,15092.57,14409.52,14952.34,7435361,2.520756264854368e+16,52.28,Technology
2028-06-29,NVDA,754.25,764.97,742.81,753.97,2032843,1092736831714889.2,20.13,Consumer
2019-07-17,AMD,250.92,256.75,249.11,251.19,2662675,71161698357464.16,29.2,Consumer
2019-04-02,NFLX,229.65,235.64,,228.03,3259264.0,,37.65,Technology
2020-04-25,TSLA,159.79,164.8,158.26,160.92,1938321,205451749873826.88,16.19,Semiconductors
2039-05-14,TSLA,1345.44,1384.08,1313.06,1365.46,4107804,3869303236313443.0,10.54,Consumer
2026-04-05,NVDA,823.37,847.57,799.78,,3451894,822563621614631.0,39.94,Technology
2038-07-26,NVDA,5051.78,5057.84,4927.47,5043.24,7410874,2314769431184378.5,51.67,Technology
2030-09-29,INTC,4079.38,4157.78,3979.75,4095.74,8179867,3609378794267347.5,19.13,Technology
2036-08-10,MSFT,21.83,21.98,21.1,21.59,3098369,2512672585817.51,59.36,Consumer
2030-03-23,MSFT,96.22,,93.4,94.92,4370006,135722903961841.11,39.74,Technology
2037-10-25,NFLX,1620.83,1655.05,1613.85,1637.39,723784.0,3469846343122428.0,16.91,Semiconductors
2028-06-26,TSLA,237.87,247.69,231.0,240.49,4275689,21448828060069.95,44.86,Technology
2030-09-21,INTC,3847.68,3926.61,3726.83,3807.81,7172104,6753332392680129.0,N/A,Consumer
2041-11-22,NFLX,4048.56,4143.27,3931.03,4116.64,9682753,1.2089746710807596e+16,36.21,Technology
2031-02-04,MSFT,104.92,107.66,103.85,106.01,2003621,207098770531577.88,27.53,Technology
2017-06-02,GOOGL,141.92,142.94,139.17,142.59,7982885,83488266823065.19,29.97,Consumer
2039-09-03,MSFT,21.43,22.04,21.08,21.42,8343474,17424877304037.1,13.87,Consumer
12/28/2015,AMZN,62.02,62.8,61.26,62.47,3264251,178301867481189.1,13.73,Semiconductors
2031-04-16,GOOGL,3561.44,3664.93,3463.76,3593.62,8491730,2602008201002936.5,54.24,Technology
2038-08-21,AAPL,100.11,102.69,99.53,100.18,2434511,233148117327039.8,13.3,Consumer
2031-03-31,NFLX,830.03,846.63,814.68,825.8,3545308,2020399531390372.0,54.29,Consumer
2020-03-11,GOOGL,103.56,104.19,102.66,103.41,,252637294435966.9,,Consumer
2024-12-14,NFLX,,166.01,159.78,161.59,3552335,45156806152329.92,21.57,Semiconductors
2019-07-24,NFLX,222.04,228.65,216.14,221.39,1214717,439350943681853.2,36.1,Consumer
2035-03-04,INTC,3526.24,3557.93,3501.86,3517.8,487522,1470932868965360.8,50.17,Semiconductors
2026-07-16,META,128.84,132.3,126.11,127.77,5435233,152731400567684.0,43.55,Consumer
2018-04-20,INTC,,410.8,392.67,401.48,5305305,115261723493678.34,42.18,Technology
2031-04-01,AAPL,174.28,179.18,169.9,173.46,10408881,188752453492671.47,58.5,Technology
2041-09-29,AMZN,74.46,77.11,73.06,75.23,893631,91893057145546.84,37.47,Semiconductors
2038-05-06,META,134.08,136.02,130.08,135.41,4634464,116785057225837.1,43.8,Semiconductors
2027-03-27,AAPL,509.4,518.69,501.09,,2048861,1077763314835207.4,,Semiconductors
2039-05-19,NFLX,3431.84,3509.42,3366.89,3451.23,6042407,2654259644141752.5,57.24,Semiconductors
2015-07-01,META,212.27,215.26,208.31,210.73,16473961,308591585418324.94,27.55,Consumer
2022-06-04,AMD,344.16,353.96,343.19,347.69,2430131,795711286371218.2,11.0,Technology
2029-02-03,GOOGL,1826.21,1854.29,1773.96,1820.18,622281,2685350044068068.5,,Consumer
2031-10-18,META,203.65,209.3,202.59,,11583778,434192967893785.3,23.24,Consumer
2037-11-15,NVDA,3681.97,,3602.66,3686.46,865146,5324871957310894.0,44.37,Technology
2019-01-19,NFLX,216.58,222.25,215.7,217.37,6355527,273292823087051.56,35.34,Technology
2033-01-15,GOOGL,3132.95,3222.99,3067.25,3169.89,16786168,5930356994436088.0,12.82,Technology
02/12/2034,META,304.58,308.78,301.07,,5850204,341685108780250.9,57.72,Technology
2019-08-23,GOOGL,,75.44,72.42,74.23,2505174,93444509401071.28,44.53,Technology
2015-10-28,INTC,350.02,361.24,349.27,353.0,3715487,893014572419908.6,55.88,Consumer
2036-03-09,MSFT,19.88,20.09,19.66,19.8,9098201,55801958460849.49,36.06,Technology
2018-04-26,NVDA,199.45,202.86,197.99,199.03,1515932,24838110223136.6,56.13,Consumer
05/14/2037,AMD,2691.71,2775.27,,2706.89,7770693,2203590617060789.8,18.06,Consumer
2029-01-27,NFLX,262.58,263.3,257.05,262.68,839377,534598977338018.94,46.91,Semiconductors
2018-01-07,AMZN,102.69,104.37,101.25,103.21,6974817,111376904851226.3,29.79,Technology
2022-09-15,TSLA,87.62,87.97,84.65,86.16,1708283,187529347523306.66,39.83,Consumer
2016-06-27,TSLA,,59.2,56.76,57.32,4424180,5486532534407.38,10.08,Semiconductors
2025-08-12,TSLA,187.51,189.37,182.6,187.69,3151635,253922321543728.47,39.79,Consumer
2034-03-14,GOOGL,3142.83,3155.76,3099.26,3144.59,12017973,7594517871502800.0,38.88,Technology
2027-04-01,NFLX,316.97,327.65,313.37,318.96,17780067,463013309106198.6,22.14,Semiconductors
2015-01-27,AAPL,208.86,211.3,202.26,206.88,8373107,152827041493021.94,,Semiconductors
2018-07-12,INTC,562.42,578.48,,555.44,1863042,349579656923478.0,47.38,Semiconductors
2031-06-27,TSLA,800.33,813.37,786.35,804.4,8090371,345423449083668.94,31.03,Consumer
2028-03-31,INTC,3523.62,3602.07,3436.64,3585.97,2656474,8745703924174743.0,15.53,Semiconductors
2025-06-29,GOOGL,754.73,764.49,,745.21,2626311,2168464405999734.5,38.34,Technology
2022-07-06,INTC,856.46,,848.59,868.74,2462361,1188920117563129.2,17.09,Semiconductors
2016-07-28,MSFT,90.57,91.24,88.02,90.23,4478055,146435072043478.97,13.16,Technology
2029-08-01,TSLA,464.23,473.74,454.26,465.32,4200506,633058508903385.8,56.36,Consumer
01/19/2015,NFLX,188.8,191.36,186.96,187.68,2847873,42627291072921.53,14.08,Technology
2022-07-01,META,186.21,188.79,184.26,185.26,2325033,429680869398048.8,35.87,Consumer
2031-01-03,AMZN,,84.45,78.64,81.04,895159,188226084552622.3,47.1,Semiconductors
2032-02-21,GOOGL,4838.72,4891.64,4726.95,4883.41,850618,9828410989726128.0,20.85,Semiconductors
2023-01-20,,76.53,77.08,74.18,75.29,1388553,220988271792528.84,59.19,Technology
2030-01-04,AMZN,72.45,74.0,71.93,72.63,1141982,20505217954856.98,19.49,Consumer
2018-02-10,META,198.99,201.06,195.92,197.72,1676676,448209018302636.6,,Consumer
2018-03-27,NVDA,151.4,154.11,149.54,151.77,914984,142964844294803.38,N/A,Consumer
2020-08-11,MSFT,41.13,41.25,39.97,40.71,10702268,78377454409095.56,29.27,Technology
2039-02-02,NFLX,3151.03,3159.26,3080.55,3119.89,6701138,8935888239137610.0,19.17,Consumer
2024-10-15,AMD,437.42,456.88,426.2,,5114312,505930059233834.94,40.0,Semiconductors
2026-08-15,NVDA,733.01,754.58,713.6,740.62,1110839,929596537859473.9,12.0,Technology
2042-01-26,META,151.28,154.27,150.28,153.5,491990,412431213220161.25,25.75,Technology
2024-01-10,NFLX,300.59,309.27,290.83,298.62,1266687,20694231441973.09,,Consumer
2029-02-09,AMD,407.78,414.3,398.39,410.44,2715114,751757091995717.2,52.45,Consumer
2036-09-02,TSLA,1156.71,1193.26,1125.95,1159.28,4818020,2448159357794384.0,,Consumer
2017-11-26,GOOGL,163.45,164.45,158.21,162.78,2409953,44937297595215.77,10.02,Technology
2019-03-19,AMZN,88.8,90.15,87.85,89.01,6987046,94333232950331.88,20.66,Consumer
2029-03-15,TSLA,370.44,377.14,361.2,366.16,5903272,120079629302201.86,43.19,Consumer
2040-07-23,AMD,3803.35,3829.61,3784.5,3802.62,,244930394611372.66,14.48,Semiconductors
2036-07-16,INTC ,4930.2,5159.57,4792.05,5027.16,28389154,7101642629110360.0,45.04,Semiconductors
2027-06-10,INTC,2070.93,2113.55,2026.16,2043.11,3878144,99886887656434.61,32.66,Semiconductors
2022-10-14,AMD,428.62,437.96,416.91,430.54,777443,205917546264570.75,36.23,Consumer
2031-01-07,GOOGL,2274.83,2318.15,2224.78,2281.97,5073458,,12.45,Technology
2019-06-06,,207.64,210.93,200.14,206.06,1890548,250523861964514.2,24.61,Semiconductors
2026-10-21,NVDA,,592.48,569.39,584.59,6711956.0,1273433866992427.0,45.52,Consumer
2041-08-06,GOOGL,11011.82,11032.08,,10962.46,7362775,1417486759627653.5,59.38,Technology
2034-05-12,AMD,986.92,995.77,,971.45,12245398,2063521878542930.8,57.95,Semiconductors
2029-08-07,NFLX,432.48,445.33,427.28,436.57,1123322,,11.68,Technology
2033-12-12,NVDA,2738.13,2836.99,2726.82,2774.85,690289,1036757862013428.5,24.66,Semiconductors
2024-10-05,META,203.25,204.67,200.37,203.58,970424,578751286400037.4,,Semiconductors
2017-08-20,META,158.79,129.18,155.68,158.39,2129344,217950798378145.7,N/A,Technology
2020-07-01,TSLA,146.83,150.51,143.98,146.16,3299990,432738371317054.4,48.62,Technology
2039-01-26,AMD,2946.27,2977.51,2859.68,2920.06,14507235,,22.27,Semiconductors
2017-01-15,AMD,,126.61,123.6,126.27,3306745,219365684029725.22,13.99,Technology
2038-05-17,META,137.1,140.21,132.11,135.16,2168821,173958113145648.16,48.14,Consumer
2024-10-31,NFLX,179.12,184.43,175.57,177.5,4549273,394350680038775.6,44.61,Consumer
2035-12-15,GOOGL,4762.85,4855.41,4605.87,4717.2,628732,6838359976378484.0,51.91,Semiconductors
2015-06-29,AMZN,66.08,67.01,64.69,66.89,2557769,30979822050604.94,26.7,Consumer
2041-12-11,AAPL,113.26,115.05,112.43,113.07,404895,66541893426065.59,13.89,Technology
2026-05-30,TSLA,256.58,261.42,251.46,254.67,12141404,437070661150281.56,50.26,Consumer
2030-05-06,META,214.55,216.24,208.63,214.57,9725943,514182771947349.7,56.1,Technology
2016-11-22,META,172.61,174.3,171.71,174.05,449881,179764126559032.75,37.57,Technology
2042-03-24,GOOGL,7482.52,7617.28,7299.18,7401.62,871425,8332196334464052.0,31.89,Technology
2029-07-26,AAPL,241.7,245.57,233.7,error,5741232,303146257940139.75,10.89,Technology
2033-12-08,TSLA,2272.3,2334.78,2177.55,2236.97,,,12.41,Consumer
2037-12-30,NVDA,4644.54,4703.08,4592.06,4635.82,1036564,9994837358060328.0,16.58,Consumer
2019-09-09,NFLX,205.64,207.09,201.53,203.0,3838872,,20.0,Consumer
2022-01-10,NVDA,799.49,816.91,796.17,805.63,2125096,1590693496584794.0,40.26,Consumer
2034-11-24,NFLX,1577.16,1620.24,1561.43,1584.9,2736962,3157386463998262.0,27.79,Consumer
2021-09-05,AAPL,162.6,165.18,162.18,164.3,4700230,248455455779757.97,56.32,Consumer
2026-10-16,META,149.13,151.78,148.72,149.65,38957863,260697130384233.72,32.32,Consumer
2021-02-22,TSLA,122.33,126.31,119.09,124.16,2896683,138877235551723.6,36.72,Technology
2026-10-29,NFLX,,504.16,479.15,7029.61,2271431,78773703822165.44,30.21,Technology
2041-03-22,MSFT,21.28,21.71,20.81,21.59,4869545,33614410997059.94,46.71,Semiconductors
2023-04-24,NVDA,1120.31,917.71,,894.57,4618882,1005781965215150.9,48.91,Semiconductors
2033-10-10,TSLA,1963.51,1988.28,,1979.3,3236007,5601259816497583.0,43.17,Consumer
2033-01-21,AMZN,83.41,84.19,81.91,83.51,1119737,207586256241542.53,37.68,Consumer
2018-03-14,INTC,444.28,457.32,430.23,441.49,235852,501883434903423.3,45.56,Technology
2027-07-14,AMZN,114.24,116.09,112.46,error,8465659,,44.68,Technology
2021-04-10,GOOGL,145.15,147.54,142.93,145.74,-5836049,409083655703093.06,33.97,Semiconductors
2023-07-28,AMZN,,54.21,52.12,53.26,916359,125355870218759.08,,Technology
2022-10-01,GOOGL,216.32,218.4,214.04,216.59,1093282,76387359659939.7,54.66,Technology
2036-08-17,AMZN,62.43,62.93,60.7,62.54,1814013,167663343600903.16,27.47,Technology
2037-02-04,AMZN,35.93,37.28,35.09,36.4,2040359,64770273495093.26,34.09,Consumer
2033-03-10,MSFT,64.11,65.56,63.11,64.95,730864,91318374084072.25,53.51,Consumer
2019-11-13,INTC,463.97,475.29,458.22,462.32,5025553,212589079889717.06,22.88,Semiconductors
2018-03-24,TSLA,79.37,81.65,77.7,80.26,493175,,53.36,Semiconductors
2033-09-15,AAPL,127.54,129.94,123.81,128.53,2575902,137353789375813.42,56.58,Technology
2041-06-19,GOOGL,11492.12,11533.31,11344.88,11470.2,4503284,1.11827252979589e+16,28.98,Semiconductors
2026-07-15,NFLX,409.39,421.69,404.01,411.73,1259252,948361719661922.6,38.62,Consumer
2020-06-30,AMD,317.46,320.31,308.49,,611020,673369642119881.1,36.7,Technology
2021-09-25,MSFT,41.16,41.56,40.97,41.46,2960251,38184585565144.73,45.38,Consumer
2027-04-22,NFLX,291.66,296.01,287.45,295.24,1740358,617891119757321.9,31.35,Consumer
2020-10-01,NFLX,232.39,236.09,,231.95,15294597,639392097264180.8,49.94,Semiconductors
2027-01-04,NFLX,448.74,451.48,434.63,,4905089.0,368150845757296.0,,Technology
2017-10-12,TSLA,77.78,78.17,75.01,77.18,2581457,57413831381664.52,46.0,Consumer
2021-09-20,META,239.61,243.09,237.12,237.81,1814611,348977850389428.6,23.5,Semiconductors
11/09/2020,NVDA,606.79,,589.84,598.63,1490448,1611095479832641.2,38.47,Consumer
2023-12-22,AMD,300.64,305.53,288.46,296.25,1205001,764018159614368.0,48.36,Semiconductors
2029-10-28,META,149.08,149.71,146.58,149.41,2273316,103337267529934.11,12.62,Consumer
2040-07-03,META ,194.69,195.44,194.08,194.28,7338925,187438480589275.1,12.81,Consumer
2020-08-31,META,161.44,162.95,159.31,161.92,1778477,168489165475800.4,55.34,Semiconductors
2027-01-13,AMD,420.78,428.19,410.83,426.53,39274018,45161356800688.65,32.09,Semiconductors
2037-11-20,AAPL,,121.8,119.1,120.91,6079459,12173970131138.03,57.13,Consumer
2033-04-25,GOOGL,2878.4,2944.66,2827.31,2840.02,979486,2588906326528190.5,49.88,Consumer
2020-05-11,TSLA,149.42,152.77,147.46,148.9,9143720,380977397974135.75,59.14,Consumer
2015-09-26,INTC,312.94,322.13,311.02,316.74,,,51.21,Consumer
2026-11-15,MSFT,88.93,91.42,86.58,88.96,1207191,189053178292037.53,12.69,Semiconductors
2021-03-25,AMD,391.95,401.18,380.57,392.08,9995348,837029220048242.5,,Consumer
2036-06-11,NFLX,2949.51,2957.6,2886.77,2913.96,2236770,5245363182633536.0,34.19,Semiconductors
2035-12-20,,20.18,20.64,19.77,20.28,3839298,3714540232123.1,12.18,Technology
2036-09-01,TSLA,1185.83,1194.93,1156.8,1186.3,1663967,2683295186792810.5,22.33,Consumer
2040-11-12,NVDA,3712.13,3845.72,3633.32,3759.22,3898509,2681106685055033.5,20.16,Technology
2038-04-26,NVDA,,4730.12,4528.95,,3799309,1449295168296291.0,22.71,Technology
2037-06-18,INTC,4366.76,4426.56,4352.47,4377.94,14032130,5314446908756165.0,15.39,Technology
2026-09-28,INTC,2525.15,2617.91,2481.3,2571.63,6888530,7501121522835961.0,54.4,Semiconductors
2037-02-09,META,189.02,190.76,183.56,188.67,5474175,47801658960111.67,N/A,Technology
2027-04-28,INTC,2223.72,2230.01,2190.27,2209.89,24195073,1545227422308406.5,33.56,Consumer
2018-04-07,INTC,418.21,421.36,407.92,416.34,2504364,190110993852871.7,21.1,Technology
2024-01-26,TSLA,162.0,143.78,160.24,162.85,4623187,,27.42,Technology
2036-12-02,GOOGL,6889.75,7144.48,6804.7,6959.02,427692,397003195277605.3,10.8,Consumer
12/13/2020,TSLA,124.37,125.1,122.12,124.79,1749142,360069036672648.2,38.35,Technology
2033-01-07,TSLA,1329.36,1371.41,1297.86,1336.86,5495256,1372620050761407.8,16.32,Consumer
2016-03-17,NFLX,109.79,110.75,108.9,,,104569409136841.7,,Technology
2022-09-27,NFLX,269.12,271.5,267.06,267.92,3611080,282615700500212.8,,Technology
2037-10-12,MSFT,24.23,24.52,23.57,24.37,9262231,12057113970823.42,24.77,Semiconductors
2023-01-31,,79.18,79.79,77.85,,5087700,181160111577417.8,42.35,Semiconductors
2024-12-02,NVDA,740.89,744.1,731.82,733.74,972723,1776472230394393.8,17.14,Semiconductors
2019-12-25,TSLA,118.49,118.82,116.77,118.24,4782524,269116554352807.06,58.38,Technology
2041-07-18,GOOGL,10821.39,11049.31,10633.23,10820.68,3503261,2.125275648673887e+16,36.26,Semiconductors
2020-01-15,NFLX,227.65,232.03,221.89,,3476812,608550552463386.6,15.33,Technology
2033-04-30,INTC ,2470.72,2571.58,2451.36,2498.32,263420,2674257503827699.5,58.15,Consumer
2032-07-18,AMZN,79.71,79.85,78.96,,3043634,167841714161969.28,28.6,Consumer
2031-08-20,TSLA,856.97,879.04,847.98,866.24,566153,2457532554037691.0,28.37,Technology
2018-05-06,AMD,184.4,185.04,181.12,183.44,4201440,529587860525690.75,30.36,Technology
2039-10-21,MSFT,22.38,22.6,22.31,,3215410.0,60409607193879.29,29.74,Technology
2035-02-05,AMD,1162.67,1206.46,1140.42,,6358419,,34.62,Technology
2039-12-15,AAPL,76.59,76.67,74.35,75.89,12526641,43706933649352.11,31.76,Semiconductors
2031-12-31,AAPL,127.86,132.09,125.53,128.55,410730,85934512403588.08,27.34,Consumer
2028-03-07,META,183.52,189.75,183.0,184.23,,518562778798628.94,22.01,Semiconductors
2025-11-09,AMD,376.6,378.0,370.54,376.33,2379436,13033717438009.52,33.77,Technology
2033-11-08,MSFT,,56.15,53.86,55.03,2103918,32796315048833.05,35.53,Technology
